"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"LRHPLDYGYMQRHN-UHFFFAOYSA-N";0.128653065912446;0.113308749580959;0.00209634981253343;0;0.0472384760252469;0.751010782966129;0.0724369484875627;0.0355405910961467;0.12649633263733;0.320634214995317;0.341980582243258;0.0612842330435179;0.295378292914381;0.201962015599073;0.354919741320664;NA;NA;0.196835224560548;NA;0.0448729359382248;0.0341189674523008;0.0644997526634122;NA;0.711310200536138;0.310356115645706;0.0699209390978776;0.090697297193029;0.337511684505102;0.198972689185279;0.160113053003758;NA;0.121800444476647;0.133133080608284;0.0947331016039647;0.0837634672389045;0.0747749459897981;0.108049018643169;NA;0.0527466368479647;0.149645705389355;0.577767227267069;0.0992626776314475;NA;0.0551650912415683;0.0650054742581101;0.0979659584277103;0.0530356666894407;0.193429879043267;0.148626587959961;NA;NA;0.116184781191774;0.0562504759054745;0.0198720355047079;0.112075357989053;0.0253947451298276;0.0446875600195059;0.210255796641218;0.0166192991052918;NA;0.00766092785265451;NA;NA;0.198733104340456;0.302040816326531;0.150994013183253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"AMQJEAYHLZJPGS-UHFFFAOYSA-N";0.106570106886105;0.0784445189406637;0.0230598479378677;0.00886181113265024;0.11619953863761;0.740018735103776;0.0736168126211512;NA;0.140169146144565;0.344035471281247;0.455455903653503;0.0852099848342119;NA;0.284895216458031;0.478342991385263;NA;NA;0.267244386299691;NA;NA;NA;0.163659085504117;NA;0.647701716758841;NA;NA;0.355425240737042;0.460580145063501;NA;NA;NA;0.218890920826705;0.10987992901905;NA;0.13560630965554;NA;0.13985515417127;NA;0.0627897915596035;0.295501248979606;NA;0.43836778798461;NA;NA;NA;0.173214474384953;0.182116329103352;0.573105842010243;NA;NA;NA;0.216203737280999;0.0728235999694261;NA;NA;NA;0.2480254991191;NA;NA;NA;NA;NA;NA;0.204153098095196;0.177551020408163;0.140508317823305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.230414746543779
"ZSIAUFGUXNUGDI-UHFFFAOYSA-N";0.0900078876163501;0.100234663090848;0.0230598479378677;0.023631496353734;0.180944798172772;0.767315001832736;0.0741665766513538;0.0781893004115226;0.149254969038408;0.164722348273012;0.335822742393277;0.0710999566091383;0.599650823378702;0.351913316959345;0.257865607047366;0.0615942028985507;NA;0.21728023912051;NA;0.0431409079292873;0.0298540965207632;0.0217158276667273;NA;0.789691645960852;0.478508048878733;0.226799530468089;0.546342010665621;0.347231242186799;0.309902647085996;0.11113128424474;NA;0.173094480537909;0.0742765128862642;0.143377041145825;0.0731613970941628;0.0441913347516434;0.069328118747393;NA;0.0809036379503007;0.304103955909737;0.792348796205842;0.197406308244312;NA;0.148959127577534;0.420146565411268;0.068782089059358;0.521108651461591;0.656577025121018;0.679908146282032;NA;NA;0.239408696051403;0.088812237799066;0.0779990188123613;0.129229223923139;0.104212599814379;0.458024652118617;0.0742341047933169;0.243543278362544;0.0432142402610165;0.0635625168230029;NA;NA;0.258353035642593;0.248979591836735;0.135743617851745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"KBPLFHHGFOOTCA-UHFFFAOYSA-N";0.106570106886105;0.165605095541401;0.0505835446786297;0.0827102372380689;0.238631037333754;0.721967679369356;0.116323647102399;NA;0.0519266473802894;0.0464624585725946;0.136973575135186;0.0462377564321394;NA;0.314639283522443;0.157901910574765;NA;NA;0.0214629042687858;NA;NA;NA;0.054293581094697;NA;0.746889120415067;NA;NA;0.0462606170996042;0.158441416097466;NA;NA;NA;0.0552595184246632;0.104173035834625;NA;0.0505124366988495;NA;0.00364929644701877;NA;0.0458349178600955;0.109452968928732;NA;0.0333765043607796;NA;NA;NA;0.112355410683542;0.0600556346813875;0.192213653676207;NA;NA;NA;0.0669366120121212;0.014702690403909;NA;NA;NA;0.0879768154927999;0.142120307979525;NA;NA;NA;NA;NA;0.225833073114154;0.202040816326531;0.234879576062839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.184331797235023
"SJWFXCIHNDVPSH-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"JYVLIDXNZAXMDK-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0693706536624438;NA;0.148830391504314;0.182467694749558;0.577014173673873;0.100829839384497;NA;0.260045630657562;0.3261082086835;NA;NA;0.196835224560548;NA;NA;NA;0.167687093471725;NA;0.570536570620269;NA;NA;0.414444480888966;0.684514543650106;NA;NA;NA;0.26536475090959;0.0971163470029459;NA;0.110811771406688;NA;0.10489451928047;NA;0.0849316081354131;0.0856709856853481;NA;0.373606460914874;NA;NA;NA;0.188429240310305;0.176839296996094;0.488793181175554;NA;NA;NA;0.23352498648139;0.0666086784454442;NA;NA;NA;0.267321223269041;NA;NA;0.309469585037859;NA;NA;NA;0.238479725208547;0.195918367346939;0.186645377407077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.308755760368664
"PHTQWCKDNZKARW-UHFFFAOYSA-N";0.128653065912446;0.0392222594703319;0;0.0177236222653005;0.045201353901343;0.717258706901659;0.0771084503112705;NA;0.126018228550238;0.240409867817425;0.329123259150995;0.0772563854019236;0.140206819345982;0.270552391727975;0.29961032285316;NA;NA;0.175865364120799;NA;NA;NA;0.15182627196898;NA;0.746889120415067;NA;0.0340529910355662;0.284803929404402;0.249873627633195;NA;NA;NA;0.104856640852969;0.0991732573443123;NA;0.0800970992312897;NA;0.0668684859478996;NA;0.0561359132303256;0.153246893224165;0.51336148802202;0.104747608228263;NA;0.0999451828051077;NA;0.10927693766072;0.0174633398671594;0.126983421536749;NA;NA;NA;0.152533354890695;0.0645370379374503;0.0167943726432851;NA;NA;0.0783619089980014;NA;0.0231034564294396;0.0218377107403461;0.0479867730424158;NA;0.343058968058968;0.288163001293661;0.178061224489796;0.140508317823305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.230414746543779
"ASUAYTHWZCLXAN-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.143043000262724;0.443354202616726;0.241660364620549;0.0509927035082774;NA;0.223796466053532;0.29964848425757;NA;NA;0.141977413250467;NA;NA;NA;0.162327397583793;NA;0.612233157714757;NA;NA;0.208295285895437;0.265212142846442;NA;NA;NA;0.0901883087231325;0.133133080608284;NA;0.117026402250635;NA;0.0762595164180458;NA;0.0724828524154027;0.493105607381808;NA;0.342655270456632;NA;NA;NA;0.133656082979036;0.0828203317429052;0.0878001519473179;NA;NA;NA;0.140870934289194;0.0707519594614322;NA;NA;NA;0.652417120782848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"VHVMXWZXFBOANQ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.137309238012759;0.240967581502096;0.545103421183474;0.0493768851809048;NA;0.236544381763708;0.202229336481477;NA;NA;0.161288993742946;NA;NA;NA;0.166338547676357;NA;0.181523682148733;NA;NA;0.297156764496468;0.440153602588202;NA;NA;NA;0.149301507282923;0.0718284908774701;NA;0.110811771406688;NA;0.10489451928047;NA;0.0561359132303256;0.0270440683924555;NA;0.431420480552457;NA;NA;NA;0.142784942534247;0.109409857531449;0.0743043354725009;NA;NA;NA;0.149552234369464;0.0438206328575108;NA;NA;NA;0.00785553243453094;NA;NA;0.312123025878392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"VSMOENVRRABVKN-UHFFFAOYSA-N";0.0741916184263348;0.13945692256118;0.0769609882968491;0.0531708667959014;0.273788969137257;0.488779251679837;0.128756800001162;0.0995136550692106;0.125296434441768;0.0986479235860506;0.225551695909113;0.0711260488944018;0.868828905785339;0.40164013344005;0.370697439035169;0.0615942028985507;NA;0.0942865484653541;NA;0.0176295401932474;0.021324354657688;0.00861681904871081;NA;0.55144090501523;0.154061703101696;0.0877607535355994;0.41672515852187;0.197381049274668;0.176030684545344;0.0925303267483122;NA;0.303276830371026;0.127077122192522;0.124352490496586;0.064351890361253;0.0460092676097765;0.0338017480304811;0.203777487497799;0.0933040656600708;0.319913838110868;0.247854144226796;0.0708645632575511;NA;0.120289722041003;0.0910410686193493;0.0551718412454041;0.168209960851513;0.591603467478706;0.718796470577907;0.39313757433765;NA;0.1192902300106;0.0197413070088934;0.0314153671596335;0.0691392023083115;0.0951028946953944;0.593684036179434;0.148529540547771;0.059832427878984;0.026973180998853;0.0995379128550184;NA;NA;0.202346433510282;0.185714285714286;0.239073854206818;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0219881744271988;0.0221615229652079;0.138248847926267
"ZCHHRLHTBGRGOT-SNAWJCMRSA-N";NA;NA;NA;NA;NA;NA;0.086690846052097;NA;0.140169146144565;0.452332468903588;0.356714127390234;0.054439520147947;0.586363257297793;0.272549344666288;0.242720441278405;NA;NA;0.196835224560548;NA;NA;NA;0.113588693114624;NA;0.749778066721093;NA;0.0312449951322644;0.214914766208273;0.392582930024875;NA;NA;NA;0.125512854291163;0.0420162435730156;NA;0.0929689880390062;NA;0.0534619791360124;NA;0.0724828524154027;0.22484334620906;NA;0.233961354415658;NA;NA;NA;0.0521646693747395;0.490252330188437;0.49208939431358;NA;NA;NA;0.243892515626129;0.0396773518415229;NA;NA;NA;0.58167957036663;NA;0.225886837740288;NA;0.0378424324095912;NA;NA;0.220413079359415;0.146938775510204;0.264239523070693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.248847926267281
"ZCHHRLHTBGRGOT-PLNGDYQASA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.137309238012759;0.418117992615365;0.309404950552491;0.0501953592202673;NA;0.298349912842818;0.286655859402327;NA;NA;0.227596092225793;NA;NA;NA;0.113588693114624;NA;0.68877346734762;NA;0.201377130161284;0.352357025610957;0.697701390115564;NA;NA;NA;0.200465990980567;0.0875483059775813;NA;0.0855101093149998;NA;0.0735301935370622;NA;0.0387336993445788;0.230802778355851;NA;0.385200698055766;NA;NA;NA;0.13065666798459;0.0765538447469653;0.505653466378907;NA;NA;NA;0.183312712989602;0.0313907898095472;0.17811686944485;NA;NA;0.303005157050917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.138248847926267
"UFLHIIWVXFIJGU-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.169435658552962;0.292502037614904;0.525379947216137;0.0904601484781186;NA;0.260256183516212;0.257399849389423;NA;NA;0.194517496161668;NA;NA;NA;0.138986802388408;NA;0.720816987244564;NA;NA;0.253556956587953;0.272737691462024;NA;NA;NA;0.116642561872167;0.0875483059775813;NA;0.104568480971839;NA;0.0896016844932915;NA;0.0818662174138386;0.326073349601705;NA;0.425146666411929;NA;NA;NA;0.109312457498471;0.569032741137931;0.81621133302872;NA;NA;NA;0.260480562257712;0.0210038434341558;NA;NA;NA;0.454056388486094;NA;NA;0.308585104757681;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"UFLHIIWVXFIJGU-ARJAWSKDSA-N";0.128653065912446;0.06972846128059;0.0890610661078074;0.0443090556632512;0.0934742995441683;0.765133971047464;0.0713331190334123;NA;0.123234561565712;0.427637948849057;0.444089611597561;0.0590353583375318;0.453905162645479;0.283538767924098;0.139427243334243;NA;NA;0.184572000923767;NA;NA;NA;0.142186908070283;NA;0.694614268983416;NA;0.190306542762894;0.420789324350332;0.358329882937001;NA;NA;NA;0.188403558062891;0.104916246422099;NA;0.121159417251419;NA;0.111418501546975;NA;0.0387336993445788;0.236604021789689;0.958164586828574;0.432237810838592;NA;NA;NA;0.109312457498471;0.299844639103405;0.660822541516768;NA;NA;NA;0.208861538013707;0.0231042277775713;0.0159659506041832;NA;NA;0.457524393740859;NA;NA;0.315521507423466;NA;NA;0.478194103194103;0.224026408529241;0.226530612244898;0.161479708543202;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"PEDCQBHIVMGVHV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.093775735221576;NA;0.0542748389042236;0.0738367218129548;0.100631075111081;0.0486169477884642;NA;0.0673902590839214;0.0618092303544095;NA;NA;0.00429258085375716;NA;NA;NA;0.0944948354473489;NA;0.0465684515696081;NA;NA;0.0298867118916595;0.0156215301354562;NA;NA;NA;0.0428336781632899;0.196487095088294;NA;0.0577640141437555;NA;0.00675840448088825;NA;0.0493135554405226;0.00955172063910775;NA;0.0127874367880056;NA;NA;NA;0.017899252477398;0.04941399811232;0;NA;NA;NA;0.041419000984427;0.0728235999694261;NA;NA;NA;0.0144373242873496;NA;NA;NA;NA;NA;NA;0.229446402283981;0.216326530612245;0.142605456895295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"OWBTYPJTUOEWEK-UHFFFAOYSA-N";NA;NA;NA;NA;0.174163377378049;0.0487041385697325;0.0904694536091525;NA;0.0637914765191967;0.0537006087631803;0.621454270188308;0.0532615684493143;0.218445059649153;0.0674775681445331;0.170062100729319;NA;NA;0.0107314521343929;NA;NA;NA;0.155736423919926;NA;0.0732159712284488;NA;0.0201380994318401;0.0459795567563992;0.463994032688763;NA;NA;NA;0.0428336781632899;0.172578342993801;NA;0.0515455945253841;NA;0.0367153523231021;NA;0.0387336993445788;0.0361601889324275;0.251398212277669;0.082598125616706;NA;NA;NA;0.0788829256477657;0.0889352771577433;0.057416986501478;NA;NA;NA;0.0639884353834444;0.0562504759054745;0.490886450233648;NA;NA;0.0389657899764776;0;0.00534476984620608;0.305151950268904;NA;NA;0.276412776412776;0.303519650265424;0.26734693877551;0.203422489982994;0.111240040559342;0.0747448102240502;0.182688905287245;0.0126426570081323;0.0347805737943945;0.160227697582484;0.0515095843507095;0.280597933912568;0.611890264760211;NA;NA;NA
"HPXRVTGHNJAIIH-UHFFFAOYSA-N";NA;NA;0.0209634981253343;0.0295393704421675;NA;NA;0.0282448657866556;NA;0.191772775403335;NA;NA;0.0332361918129281;NA;0.504957392732092;0.265338837087515;NA;NA;0.125513975757504;NA;NA;NA;NA;NA;NA;NA;NA;0.512339956225841;NA;NA;NA;NA;NA;0.150639839226134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.226963459521046;NA;NA;NA;NA;NA;NA;0.340443474763667;NA;NA;NA;NA;0.236673060623634;0.171428571428571;0.0849341324155801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MWKFXSUHUHTGQN-UHFFFAOYSA-N";0.125892696034153;0.104592691920885;0.0966411527664828;0.0974799224591526;0.126967100493652;0.187006108662195;0.118925138411909;NA;NA;NA;NA;0.0326707617367712;0.195459591938326;0.131722213720268;0.0812959144179194;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.107063594383237;NA;NA;NA;NA;NA;NA;0.259005283744391;NA;NA;NA;NA;NA;NA;NA;0.172354210038901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0100914195183868;NA;NA;NA;NA;NA;0.024625662811293;NA;NA;0.615786240786241;0.278226346076638;0.208163265306122;0.211811046270953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MQWCXKGKQLNYQG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0296280572140364;NA;NA;0.0854401889271052;NA;0.182335725095656;0.157418357276083;0.0517759403323907;0.33825534686507;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.142679440244334;0.0400534157598057;NA;NA;NA;NA;NA;NA;0.209280936234345;NA;0.0779896848403772;NA;0.0542664279139335;NA;NA;NA;0.92648550672136;0.0709990086242188;NA;0.113798225345937;NA;0.0502461920250091;NA;0.144672163784542;NA;NA;NA;NA;NA;0.0152994931895248;NA;NA;0.0998952403585685;NA;0.0210087421599029;0.339176173367663;0.023328993301612;NA;0.635135135135135;0.290872998171031;0.146938775510204;0.0943712582395334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"BBMCTIGTTCKYKF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.107156729232999;0.0675271230826786;0.0835269664535264;0.0426399197028965;NA;NA;0.360241403292763;0.136263034713175;0;NA;NA;NA;NA;0.0228842557698129;0.0170594837261504;0.0199047572992332;NA;0.812085065435472;0.197821895918639;0.0650533111724834;NA;NA;0.482485874405159;0.100897445085273;NA;0.146585334481466;NA;0.135151769570385;NA;0.0709704901533137;NA;NA;NA;NA;0.600455540921842;NA;NA;NA;0.488896118590796;0.102485848989872;NA;NA;0.75430475635405;NA;NA;NA;NA;NA;0.0313629173701561;0.0844373722135876;NA;0.097226538445527;NA;NA;NA;NA;NA;0.238479725208547;0.157142857142857;0.218102463486922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"NMRPBPVERJPACX-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0725210677131388;0.127946127946128;0.180975442441156;0.057294200509859;NA;0.169727859499921;0.658400874807494;0.473859077540008;0.421824458898445;NA;NA;NA;NA;0.0347152940836112;0.0298540965207632;0.0199047572992332;0.198754040246064;0.515687260761257;0.176166804484979;0.114245591783558;NA;NA;0.251791276325885;0.0435386789828396;0.000383691987029055;0.520009730616517;0.138227655335011;0.115106532093369;0.0779896848403772;0.131689131792421;0.0460808480667164;0.239471659661079;NA;0.343850762838618;0.174246311647343;0.0709990086242188;NA;0.0400458712851348;0.0685722890353315;0.0813243990333552;NA;0.741226617328438;0.875065135481802;0.415670977421809;0.148550724637681;NA;NA;0.0149395024784077;0.0210598903720362;0.142076269005286;0.607306994991386;0.129622479401401;0.0432284609109338;0.305927684033243;0.238196202915044;NA;0.740786240786241;0.216799750189588;0.23265306122449;0.155188291327233;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"ZWRUINPWMLAQRD-UHFFFAOYSA-N";0.0872475177380575;0.104592691920885;0.0505835446786297;0.0856641742822856;0.13726182405347;0.267923482986077;0.120370592020755;0.021324354657688;0.0494714520928903;0.0386216694712953;NA;NA;0.0955450922351838;0.168920197017495;NA;NA;NA;NA;NA;0.0415261430198555;0.0127946127946128;0.0672773925476008;NA;0.353856378944919;0.0708480252802844;0.0570903660428256;NA;NA;0.304632208217731;0.0265735175573623;NA;0.00300392507640224;NA;0.0159969920022472;NA;0.0264996650963575;NA;NA;NA;NA;0.0773489066158559;NA;NA;NA;0.521013708513709;0;NA;NA;0.0353985785293635;NA;NA;NA;NA;NA;0.0639917550345076;0;NA;0.142120307979525;NA;NA;NA;NA;NA;0.205959762680109;0.259183673469388;0.185596807871082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0645161290322581
"WOFPPJOZXUTRAU-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.190335855976594;0.42809775134146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0214926801111119;NA;NA;NA;NA;NA;NA;0.139275977585317;NA;NA;NA;NA;NA;NA;NA;0.124504963637444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0983165495565462;NA;NA;NA;NA;NA;0.316514122604023;NA;NA;0.651105651105651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CETWDUZRCINIHU-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0607604156884393;0.749609641071154;0.0242143064948761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0189641295098046;NA;NA;NA;NA;NA;NA;0.112019599077367;NA;NA;NA;NA;NA;NA;NA;0.365622515470196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0146385992926431;NA;NA;NA;NA;NA;0.337995024078746;NA;NA;0.679361179361179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QNVRIHYSUZMSGM-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0914141054984164;NA;NA;NA;NA;0.187566602696598;0.660654152029923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.746662951204516;NA;NA;NA;NA;NA;NA;0.0290562791117802;NA;NA;NA;NA;NA;NA;NA;0.693914573320029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.35472796490191;NA;NA;NA;NA;NA;0.34746423786956;NA;NA;0.470208845208845;0.25112637730294;0.33265306122449;0.159382569471212;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.262672811059908
"ZOCHHNOQQHDWHG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.103222254114215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2457063835482;0.257142857142857;0.192936794623046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.935483870967742
"BVOSSZSHBZQJOI-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.130104597136684;0.535904325790813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.133004516227892;NA;NA;NA;NA;NA;NA;0.153952489089597;NA;NA;NA;NA;NA;NA;NA;0.255974756067706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0130213554288864;NA;NA;NA;NA;NA;0.33002727124842;NA;NA;0.429668304668305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZXEKIIBDNHEJCQ-UHFFFAOYSA-N";0.0900078876163501;0.0435802883003688;0.00419269962506686;0.0295393704421675;0.0492755981491507;0.657741675708112;0.0755616880783154;NA;NA;0.190189991964656;NA;NA;NA;0.0242143064948761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0631893187088002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0138659830961437;NA;NA;NA;0.216799750189588;0.181632653061225;0.195033933695036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.170506912442396
"KXKVLQRXCPHEJC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0843292163289373;NA;0.0613929806984551;0.0736876980575069;0.148604188071207;0.0799007971997657;NA;0.0787516136639626;0.185617314052704;NA;NA;0.0236091946956644;NA;NA;NA;0.0944948354473489;NA;0.0398820814735219;0.689606832738749;0.573678467048172;0.0436805789185792;0.0512850406730653;NA;NA;NA;0.107798782830595;0.144687431236423;NA;0.0515455945253841;NA;0.759919476080939;0.151141524980798;0.0493135554405226;0.0251995542880459;NA;0.0262694308163903;NA;NA;NA;0.0514963469821308;0.026195009800739;0.1012712299526;NA;NA;NA;0.0727083551801791;0.0852534430173897;NA;NA;NA;0.0267871183233123;NA;0.00919277054672991;NA;NA;NA;NA;0.276419681491725;0.13265306122449;0.180353960191108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"XEKOWRVHYACXOJ-UHFFFAOYSA-N";0.0217666840406383;NA;0.0767546505805407;NA;0.0494364127352381;0.0261004615024665;0.0369367296240019;0.010662177328844;0.0466543062784206;0.0799120847329617;0.227398612262775;0.0776698066096916;0.156112919346397;0.0996164714425622;0.265744759561735;0.0108695652173913;NA;0.0293439050628321;NA;0.0295192100567986;0.0127946127946128;0.0591519829925052;0.202012303200918;0.0957518830461823;0.804901215096545;0.661571864063255;0.0869659697730664;0.492335798899494;0.119681733394841;0.0520807612064413;0.0260743867127031;0.33135347155385;0.192071520286958;0.0421578400366004;0.059488896887914;0.144131925185468;0.604681103096436;0.108164996439775;0.0550550206732261;0.0837959022306697;0.12891840774228;0.0800006468347536;NA;0.0383439052231074;0.0540825757754272;0.0485551241779946;0.223561408025282;0.127666513892621;0.107978508370983;0.137068252111765;0.565217391304348;0.075694813971512;0.0671185936904978;0.159550066357334;0.0450926156741873;0.0523435220807832;0.0507153637242878;0.178665178502898;0.030194434464864;0.075692408732472;0.123551662548045;NA;NA;0.209573091849935;0.183673469387755;0.199228211839015;0.112320210099621;0.128784556811916;0.0456629195536864;0.00847399712977517;0.02961938082878;0.149136649788334;0.0568866555222237;0.27799822124923;0.0489698763718156;0.0187546193643755;0.0193197338280539;0.308755760368664
"YKYONYBAUNKHLG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0829122384950415;0.031986531986532;0.113106438222733;0.0764799794281436;0.45734016197408;0.228456773450568;0.216126732000068;0.095244956624701;0.529528479351122;NA;NA;0.0601279571614647;NA;0.067092697142313;0.0085297418630752;0.0410331497844934;NA;0.412419339398191;0.89735383238112;0.707446973721695;0.144785501236;0.700338759408656;0.239447539829703;0.0587217255512656;NA;0.732316808529294;0.0875483059775813;0.0658773662343589;0.0713722977678276;0.104942566847365;0.164507365882611;NA;0.0660576345477512;0.167384358679424;0.143119980947599;0.163092017644899;NA;0.0693183590468595;0.159908228492086;0.0388465642289212;0.0209560078405912;0.552868198179346;0.330876272835842;NA;NA;0.175542459613908;0.079038521493408;NA;0.0382315058823922;0.0593298208960427;0.513823656551918;0.318798589658875;NA;0.0217894020082259;NA;NA;NA;0.327909622161752;0.324489795918367;0.130022622463357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.230414746543779
